Date,Open,High,Low,Close,Volume,Market Cap
7/26/17,0.250571,0.283478,0.241237,0.274598,4626790.00,696469000.00
7/25/17,0.266827,0.269072,0.237998,0.250453,2917500.00,741654000.00
7/24/17,0.265136,0.273468,0.242731,0.266447,4502060.00,736952000.00
7/23/17,0.273693,0.280241,0.258485,0.269072,3065860.00,760738000.00
7/22/17,0.26339,0.278936,0.254406,0.273382,4107430.00,732099000.00
7/21/17,0.29476,0.305506,0.257626,0.264134,6344870.00,819295000.00
7/20/17,0.233503,0.298253,0.232192,0.29246,10332500.00,649028000.00
7/19/17,0.268162,0.284031,0.230686,0.232212,6339730.00,745365000.00
7/18/17,0.264569,0.309577,0.248754,0.26734,11433600.00,735378000.00
7/17/17,0.180717,0.278088,0.179114,0.263105,15254300.00,502309000.00
7/16/17,0.157961,0.185445,0.155173,0.180978,4178170.00,439057000.00
7/15/17,0.175237,0.176099,0.147933,0.158688,3913220.00,487076000.00
7/14/17,0.212999,0.214112,0.161877,0.17535,3347860.00,592038000.00
7/13/17,0.229099,0.238625,0.194249,0.214589,4129150.00,636787000.00
7/12/17,0.191125,0.237362,0.183955,0.228758,4646480.00,531237000.00
7/11/17,0.214742,0.231574,0.185681,0.187596,6946200.00,596881000.00
7/10/17,0.304476,0.304476,0.190539,0.217061,8233640.00,846301000.00
7/9/17,0.297377,0.31277,0.285475,0.302889,2474500.00,826569000.00
7/8/17,0.286164,0.320908,0.281393,0.305515,3273950.00,795402000.00
7/7/17,0.355803,0.355994,0.271859,0.284565,8804780.00,988966000.00
7/6/17,0.380253,0.382865,0.317295,0.35388,8218370.00,1056920000.00
7/5/17,0.396273,0.400841,0.371809,0.38013,3061100.00,1101450000.00
7/4/17,0.3749,0.410698,0.373865,0.39639,3933710.00,1042050000.00
7/3/17,0.379055,0.384955,0.356024,0.376139,3873180.00,1053600000.00
7/2/17,0.39188,0.39689,0.366798,0.382249,2971770.00,1089240000.00
7/1/17,0.402295,0.414192,0.381489,0.38963,2334640.00,1118190000.00
6/30/17,0.417167,0.453008,0.398195,0.401591,5044270.00,1159530000.00
6/29/17,0.375767,0.459387,0.361568,0.417798,5324020.00,1044460000.00
6/28/17,0.399874,0.399874,0.357338,0.379136,4704400.00,1111460000.00
6/27/17,0.411989,0.420035,0.353549,0.392269,4411090.00,1145140000.00
6/26/17,0.470192,0.473662,0.351156,0.402438,9101080.00,1306910000.00
6/25/17,0.514185,0.525564,0.454951,0.470941,5012890.00,1429190000.00
6/24/17,0.482769,0.635612,0.482769,0.51291,19215500.00,1341870000.00
6/23/17,0.417769,0.48091,0.408405,0.48091,3768560.00,1161200000.00
6/22/17,0.413371,0.427283,0.407261,0.417742,2343320.00,1148980000.00
6/21/17,0.419439,0.43734,0.405037,0.413547,3999810.00,1165840000.00
6/20/17,0.414299,0.422032,0.398649,0.418494,3755470.00,1151560000.00
6/19/17,0.405456,0.42099,0.388231,0.412183,3543640.00,1126980000.00
6/18/17,0.420597,0.426069,0.39379,0.405862,2514450.00,1169060000.00
6/17/17,0.426762,0.444205,0.414139,0.419906,3100660.00,1186200000.00
6/16/17,0.353285,0.448249,0.309852,0.410757,6920690.00,981966000.00
6/15/17,0.528284,0.543165,0.300365,0.363661,10300400.00,1468380000.00
6/14/17,0.592347,0.606196,0.495745,0.528916,14194900.00,1646450000.00
6/13/17,0.638503,0.652862,0.53391,0.590255,25425600.00,1774740000.00
