Date,Open,High,Low,Close,Volume,Market Cap
4/17/17,0.432989,0.569558,0.418365,0.444683,313608.00,43298900.00
4/16/17,0.426076,0.43918,0.41877,0.432685,96846.00,42607600.00
4/15/17,0.429279,0.45149,0.415093,0.425766,211117.00,42927900.00
4/14/17,0.437399,0.439311,0.414465,0.429333,131218.00,43739900.00
4/13/17,0.419051,0.437475,0.407009,0.437049,200220.00,41905100.00
4/12/17,0.447296,0.456914,0.41595,0.418725,373385.00,44729600.00
4/11/17,0.414604,0.451126,0.413837,0.447008,266946.00,41460400.00
4/10/17,0.392784,0.427879,0.382493,0.414832,259204.00,39278400.00
4/9/17,0.380948,0.402589,0.380195,0.392766,190894.00,38094800.00
4/8/17,0.385098,0.392065,0.378961,0.380812,142979.00,38509800.00
4/7/17,0.399457,0.400531,0.385907,0.38624,305879.00,39945700.00
4/6/17,0.417807,0.417807,0.39249,0.400497,260516.00,41780700.00
4/5/17,0.370886,0.417769,0.364375,0.417318,379711.00,37088600.00
4/4/17,0.383605,0.385438,0.362827,0.370456,204891.00,38360500.00
4/3/17,0.343736,0.386078,0.343736,0.383308,279890.00,34373600.00
4/2/17,0.350045,0.370202,0.344632,0.344632,351514.00,35004500.00
4/1/17,0.376644,0.380867,0.347324,0.350208,312547.00,37664400.00
3/31/17,0.381456,0.393676,0.360378,0.376973,274899.00,38145600.00
3/30/17,0.402779,0.409678,0.361227,0.381375,346511.00,40277900.00
3/29/17,0.374042,0.403952,0.361859,0.401914,297157.00,37404200.00
3/28/17,0.358403,0.376971,0.338538,0.374437,229631.00,35840300.00
3/27/17,0.322498,0.388574,0.319586,0.361338,288109.00,32249800.00
3/26/17,0.296388,0.331441,0.293033,0.318849,230424.00,29638800.00
3/25/17,0.280876,0.302105,0.274906,0.301237,270956.00,28087600.00
3/24/17,0.272689,0.280473,0.256621,0.280473,263578.00,27268900.00
3/23/17,0.275336,0.278885,0.265831,0.27272,144537.00,27533600.00
3/22/17,0.290401,0.293072,0.266216,0.272987,161794.00,29040100.00
3/21/17,0.283693,0.294162,0.278371,0.290301,169660.00,28369300.00
3/20/17,0.283642,0.289737,0.262839,0.284629,157842.00,28364200.00
3/19/17,0.263923,0.29801,0.249029,0.278302,184119.00,26392300.00
3/18/17,0.267754,0.293936,0.261564,0.261998,230859.00,26775400.00
3/17/17,0.310492,0.312802,0.267556,0.268144,212021.00,31049200.00
3/16/17,0.301281,0.31802,0.282742,0.310488,236331.00,30128100.00
3/15/17,0.25536,0.315697,0.253191,0.304406,399122.00,25536000.00
3/14/17,0.271487,0.288021,0.252472,0.253599,209764.00,27148700.00
3/13/17,0.257629,0.291214,0.252272,0.2724,691705.00,25762900.00
3/12/17,0.218868,0.27365,0.218868,0.256818,1056330.00,21886800.00
3/11/17,0.19919,0.219794,0.19826,0.219194,169005.00,19919000.00
3/10/17,0.205773,0.216642,0.188422,0.199242,189922.00,20577300.00
3/9/17,0.195629,0.213851,0.193981,0.205576,239611.00,19562900.00
3/8/17,0.214018,0.214783,0.195051,0.195051,199352.00,21401800.00
3/7/17,0.238997,0.24684,0.213932,0.214041,249683.00,23899700.00
3/6/17,0.2274,0.254325,0.221468,0.239479,316545.00,22740000.00
3/5/17,0.195634,0.240424,0.195244,0.22879,104482.00,19563400.00
3/4/17,0.202559,0.207228,0.194263,0.195779,35096.00,20255900.00
3/3/17,0.188894,0.205388,0.187257,0.202294,54215.00,18889400.00
3/2/17,0.19598,0.196723,0.184484,0.188478,121697.00,19598000.00
3/1/17,0.195773,0.204338,0.187515,0.196167,76347.00,19577300.00
2/28/17,0.222308,0.223652,0.186401,0.195859,180411.00,22230800.00
2/27/17,0.215505,0.224083,0.21423,0.221919,56478.00,21550500.00
2/26/17,0.214944,0.225557,0.211723,0.215897,57827.00,21494400.00
2/25/17,0.220641,0.226877,0.213987,0.214795,78333.00,22064100.00
2/24/17,0.219205,0.227527,0.209458,0.221182,63823.00,21920500.00
2/23/17,0.225702,0.227335,0.217967,0.221672,57350.00,22570200.00
2/22/17,0.219185,0.230045,0.215918,0.225359,45672.00,21918500.00
2/21/17,0.246123,0.249467,0.216913,0.220769,91137.00,24612300.00
2/20/17,0.241112,0.246662,0.229058,0.246662,59416.00,24111200.00
2/19/17,0.245001,0.248385,0.218668,0.240916,90623.00,24500100.00
2/18/17,0.25302,0.255236,0.240745,0.241144,50274.00,25302000.00
2/17/17,0.24964,0.256706,0.245884,0.252515,50195.00,24964000.00
2/16/17,0.244863,0.253635,0.240507,0.247579,60036.00,24486300.00
2/15/17,0.242867,0.267794,0.239555,0.244826,75001.00,24286700.00
2/14/17,0.24728,0.292378,0.235926,0.242459,155975.00,24728000.00
2/13/17,0.249963,0.255616,0.244111,0.247048,16161.00,24996300.00
2/12/17,0.242385,0.255339,0.237445,0.250045,32411.00,24238500.00
2/11/17,0.236772,0.255465,0.235074,0.242829,48287.00,23677200.00
2/10/17,0.248457,0.248457,0.228538,0.236728,29023.00,24845700.00
2/9/17,0.264961,0.275651,0.226939,0.248226,42759.00,26496100.00
2/8/17,0.256042,0.271628,0.251599,0.264578,25869.00,25604200.00
2/7/17,0.264975,0.272827,0.245773,0.255401,41996.00,26497500.00
2/6/17,0.224744,0.268761,0.224695,0.264725,99127.00,22474400.00
2/5/17,0.221326,0.229594,0.210982,0.224531,49044.00,22132600.00
2/4/17,0.229471,0.27844,0.216717,0.220949,58343.00,22947100.00
2/3/17,0.211934,0.238302,0.208672,0.229165,115689.00,21193400.00
2/2/17,0.230837,0.252398,0.20988,0.211941,32076.00,23083700.00
2/1/17,0.225868,0.242263,0.225868,0.234411,24365.00,22586800.00
1/31/17,0.23227,0.239479,0.215932,0.225899,33927.00,23227000.00
1/30/17,0.239089,0.241631,0.23217,0.232355,35015.00,23908900.00
1/29/17,0.244771,0.245076,0.235614,0.239095,53622.00,24477100.00
1/28/17,0.236543,0.245049,0.236543,0.244768,18724.00,23654300.00
1/27/17,0.236286,0.242014,0.235795,0.236538,36451.00,23628600.00
1/26/17,0.234656,0.243566,0.231989,0.239054,40554.00,23465600.00
1/25/17,0.233714,0.239238,0.229818,0.234391,22286.00,23371400.00
1/24/17,0.241708,0.244825,0.233464,0.233617,22123.00,24170800.00
1/23/17,0.249808,0.252383,0.236861,0.240485,37598.00,24980800.00
1/22/17,0.241583,0.256182,0.237679,0.249543,21406.00,24158300.00
1/21/17,0.234779,0.249237,0.234673,0.248517,23460.00,23477900.00
1/20/17,0.235298,0.243083,0.234281,0.234781,7215.00,23529800.00
1/19/17,0.252644,0.257332,0.225879,0.235389,33177.00,25264400.00
1/18/17,0.245127,0.256496,0.225539,0.251703,34180.00,24512700.00
1/17/17,0.236775,0.248973,0.229462,0.244976,36356.00,23677500.00
1/16/17,0.237278,0.268876,0.226471,0.235443,57903.00,23727800.00
1/15/17,0.232277,0.266309,0.219905,0.237287,42740.00,23227700.00
1/14/17,0.218795,0.232582,0.211031,0.23236,33042.00,21879500.00
1/13/17,0.205282,0.219983,0.193755,0.21854,14030.00,20528200.00
1/12/17,0.201159,0.213527,0.190886,0.205409,13289.00,20115900.00
1/11/17,0.224888,0.227626,0.188188,0.201445,29956.00,22488800.00
1/10/17,0.218333,0.226693,0.213599,0.224858,14961.00,21833300.00
1/9/17,0.21377,0.218672,0.204933,0.218432,29743.00,21377000.00
