Date,Open,High,Low,Close,Volume,Market Cap
11/26/16,0.067297,0.067297,0.059345,0.062763,22037.00,6606270.00
11/25/16,0.068107,0.068845,0.064861,0.067294,12792.00,6685630.00
11/24/16,0.065427,0.069716,0.06394,0.068121,19374.00,6422560.00
11/23/16,0.067967,0.068013,0.063006,0.065426,19202.00,6671740.00
11/22/16,0.069342,0.07079,0.05986,0.066165,59686.00,6806590.00
11/21/16,0.075917,0.076939,0.065562,0.069432,64281.00,7451950.00
11/20/16,0.079641,0.088312,0.067347,0.075914,52089.00,7817400.00
11/19/16,0.08644,0.094613,0.064243,0.079627,226155.00,8484640.00
11/18/16,0.084894,0.108019,0.081205,0.086462,93818.00,8332770.00
11/17/16,0.09615,0.096238,0.078355,0.084937,79322.00,9437560.00
11/16/16,0.10669,0.109113,0.074242,0.096157,222205.00,10471900.00
11/15/16,0.105744,0.119433,0.092993,0.10669,212095.00,10378900.00
11/14/16,0.085683,0.112875,0.085412,0.107251,135816.00,8409800.00
11/13/16,0.086051,0.086069,0.083908,0.08569,127159.00,8445840.00
11/12/16,0.087434,0.087524,0.085924,0.086053,127701.00,8581480.00
11/11/16,0.066275,0.093214,0.066275,0.087435,129763.00,6504630.00
11/10/16,0.06476,0.071325,0.064682,0.067969,24676.00,6355850.00
11/9/16,0.069555,0.073167,0.062965,0.064787,77510.00,6826360.00
11/8/16,0.059766,0.076316,0.059766,0.069018,141259.00,5865600.00
11/7/16,0.051963,0.069757,0.051333,0.059499,60853.00,5099670.00
11/6/16,0.052511,0.053348,0.050621,0.052001,9368.00,5153470.00
11/5/16,0.051568,0.053306,0.049877,0.052485,11692.00,5060840.00
11/4/16,0.048739,0.055305,0.047591,0.051577,16437.00,4783150.00
11/3/16,0.054162,0.05548,0.046454,0.048739,27732.00,5315250.00
11/2/16,0.055034,0.056684,0.052377,0.054034,23891.00,5400730.00
11/1/16,0.051521,0.061279,0.050725,0.055675,69859.00,5055980.00
10/31/16,0.052163,0.05372,0.050174,0.051525,16827.00,5118840.00
10/30/16,0.055801,0.055801,0.050531,0.052163,53043.00,5475790.00
10/29/16,0.05459,0.062648,0.051969,0.056596,128646.00,5356890.00
10/28/16,0.051073,0.058702,0.048811,0.054974,104674.00,5011690.00
10/27/16,0.045094,0.051849,0.044375,0.051045,84386.00,4424980.00
10/26/16,0.039474,0.047481,0.039474,0.0451,73019.00,3873400.00
10/25/16,0.03924,0.042082,0.038904,0.039468,23322.00,3850410.00
10/24/16,0.039265,0.040592,0.037878,0.039226,9212.00,3852850.00
10/23/16,0.038182,0.040111,0.037535,0.03926,16980.00,3746440.00
10/22/16,0.037482,0.040215,0.037482,0.038163,50889.00,3677800.00
10/21/16,0.035833,0.037749,0.035397,0.037486,10909.00,3515880.00
10/20/16,0.036894,0.03752,0.035415,0.03584,9320.00,3619950.00
10/19/16,0.035589,0.038309,0.035585,0.036885,28047.00,3491850.00
10/18/16,0.035276,0.037505,0.03385,0.035577,19354.00,3461150.00
10/17/16,0.03844,0.038524,0.034003,0.035226,22527.00,3771520.00
10/16/16,0.03761,0.039016,0.03761,0.038427,15717.00,3690020.00
10/15/16,0.038391,0.040179,0.037017,0.0376,47180.00,3766580.00
10/14/16,0.033425,0.03843,0.033203,0.038391,22777.00,3279330.00
10/13/16,0.035026,0.036879,0.033038,0.033419,9545.00,3436390.00
10/12/16,0.037798,0.039578,0.034998,0.035035,49766.00,3708240.00
10/11/16,0.032194,0.038164,0.031069,0.037798,38474.00,3158460.00
10/10/16,0.030178,0.032944,0.029584,0.032182,18675.00,2960590.00
10/9/16,0.030308,0.033976,0.028456,0.030178,29882.00,2973380.00
10/8/16,0.030651,0.031189,0.028742,0.030303,10688.00,3006940.00
10/7/16,0.028909,0.032492,0.027565,0.030634,18576.00,2836010.00
10/6/16,0.028108,0.029619,0.027624,0.028928,14752.00,2757410.00
10/5/16,0.027893,0.030338,0.027594,0.028109,21163.00,2736280.00
10/4/16,0.031851,0.032369,0.027879,0.027891,36756.00,3124520.00
10/3/16,0.031801,0.0322,0.028137,0.031855,40970.00,3119550.00
10/2/16,0.030894,0.034218,0.030783,0.031769,16959.00,3030530.00
10/1/16,0.029795,0.034331,0.028851,0.031822,27620.00,2922700.00
9/30/16,0.029079,0.030899,0.028479,0.029636,42890.00,2852400.00
9/29/16,0.032453,0.033363,0.028615,0.029073,46507.00,3183370.00
9/28/16,0.034817,0.034827,0.030868,0.032441,25848.00,3415140.00
9/27/16,0.035266,0.036093,0.033364,0.034811,31590.00,3459240.00
9/26/16,0.036109,0.037862,0.034833,0.035266,32993.00,3541780.00
9/25/16,0.038845,0.039994,0.036097,0.03611,41029.00,3810160.00
